Run,Product,OSM,Compare,Pop,Edges,Clusters,Size,Leesalee,Slope,%Urban,Xmean,Ymean,Rad,Fmatch,Diff,Brd,Sprd,Slp,RG
456,0.28955,0.740040701,0.99199,0.9282,0.84856,0.99985,0.99924,0.49744,0.95705,0.85687,0.9905,0.99931,0.91861,0,50,23,38,95,50
439,0.28739,0.736811138,0.98556,0.92796,0.85489,0.99997,0.99912,0.49599,0.95841,0.85716,0.98338,0.99994,0.91827,0,50,23,38,80,55
440,0.28739,0.736811138,0.98556,0.92796,0.85489,0.99997,0.99912,0.49599,0.95841,0.85716,0.98338,0.99994,0.91827,0,50,23,38,80,60
441,0.28739,0.736811138,0.98556,0.92796,0.85489,0.99997,0.99912,0.49599,0.95841,0.85716,0.98338,0.99994,0.91827,0,50,23,38,80,65
442,0.28739,0.736811138,0.98556,0.92796,0.85489,0.99997,0.99912,0.49599,0.95841,0.85716,0.98338,0.99994,0.91827,0,50,23,38,80,70
443,0.28739,0.736811138,0.98556,0.92796,0.85489,0.99997,0.99912,0.49599,0.95841,0.85716,0.98338,0.99994,0.91827,0,50,23,38,80,75
679,0.28862,0.735534577,0.97899,0.93034,0.85678,1,0.99921,0.49589,0.95501,0.86033,0.98732,0.99965,0.9205,0,50,28,38,100,55
660,0.28515,0.733469127,0.9745,0.92888,0.85717,0.9961,0.99324,0.49573,0.95775,0.85917,0.9913,0.99957,0.91897,0,50,28,38,85,50
667,0.28534,0.731190325,0.98021,0.92871,0.85447,0.99379,0.99774,0.49575,0.95887,0.85863,0.98655,0.99991,0.91884,0,50,28,38,90,55
668,0.28534,0.731190325,0.98021,0.92871,0.85447,0.99379,0.99774,0.49575,0.95887,0.85863,0.98655,0.99991,0.91884,0,50,28,38,90,60
669,0.28534,0.731190325,0.98021,0.92871,0.85447,0.99379,0.99774,0.49575,0.95887,0.85863,0.98655,0.99991,0.91884,0,50,28,38,90,65
670,0.28534,0.731190325,0.98021,0.92871,0.85447,0.99379,0.99774,0.49575,0.95887,0.85863,0.98655,0.99991,0.91884,0,50,28,38,90,70
671,0.28534,0.731190325,0.98021,0.92871,0.85447,0.99379,0.99774,0.49575,0.95887,0.85863,0.98655,0.99991,0.91884,0,50,28,38,90,75
464,0.28495,0.730485904,0.99507,0.92826,0.85372,0.99929,0.9961,0.49755,0.95183,0.85674,0.97459,0.99931,0.91869,0,50,23,38,100,60
465,0.28495,0.730485904,0.99507,0.92826,0.85372,0.99929,0.9961,0.49755,0.95183,0.85674,0.97459,0.99931,0.91869,0,50,23,38,100,65
466,0.28495,0.730485904,0.99507,0.92826,0.85372,0.99929,0.9961,0.49755,0.95183,0.85674,0.97459,0.99931,0.91869,0,50,23,38,100,70
467,0.28495,0.730485904,0.99507,0.92826,0.85372,0.99929,0.9961,0.49755,0.95183,0.85674,0.97459,0.99931,0.91869,0,50,23,38,100,75
1105,0.28443,0.729054748,0.952,0.93243,0.86576,0.99568,0.99411,0.49191,0.95684,0.86543,0.99576,0.99999,0.92186,0,50,38,38,95,55
1106,0.28443,0.729054748,0.952,0.93243,0.86576,0.99568,0.99411,0.49191,0.95684,0.86543,0.99576,0.99999,0.92186,0,50,38,38,95,60
1107,0.28443,0.729054748,0.952,0.93243,0.86576,0.99568,0.99411,0.49191,0.95684,0.86543,0.99576,0.99999,0.92186,0,50,38,38,95,65
1108,0.28443,0.729054748,0.952,0.93243,0.86576,0.99568,0.99411,0.49191,0.95684,0.86543,0.99576,0.99999,0.92186,0,50,38,38,95,70
1109,0.28443,0.729054748,0.952,0.93243,0.86576,0.99568,0.99411,0.49191,0.95684,0.86543,0.99576,0.99999,0.92186,0,50,38,38,95,75
680,0.2861,0.728472944,0.97736,0.93093,0.86009,0.98948,0.99879,0.49573,0.95275,0.86123,0.98767,0.99977,0.921,0,50,28,38,100,60
681,0.2861,0.728472944,0.97736,0.93093,0.86009,0.98948,0.99879,0.49573,0.95275,0.86123,0.98767,0.99977,0.921,0,50,28,38,100,65
682,0.2861,0.728472944,0.97736,0.93093,0.86009,0.98948,0.99879,0.49573,0.95275,0.86123,0.98767,0.99977,0.921,0,50,28,38,100,70
683,0.2861,0.728472944,0.97736,0.93093,0.86009,0.98948,0.99879,0.49573,0.95275,0.86123,0.98767,0.99977,0.921,0,50,28,38,100,75
894,0.28531,0.727517497,0.96585,0.93212,0.86113,0.99983,0.99838,0.4934,0.95093,0.86351,0.98724,0.99976,0.92198,0,50,33,38,100,50
882,0.2844,0.726866273,0.9621,0.9315,0.86502,0.99385,0.99645,0.49373,0.94892,0.86328,0.99467,0.99953,0.92125,0,50,33,38,90,50
438,0.28325,0.726432804,0.98563,0.92781,0.85509,0.99,0.99912,0.49598,0.95948,0.85701,0.97807,0.99993,0.91813,0,50,23,38,80,50
886,0.28492,0.72641756,0.9628,0.9315,0.86482,0.99138,0.99645,0.49494,0.95139,0.86331,0.99389,0.99909,0.92122,0,50,33,38,90,70
887,0.28492,0.72641756,0.9628,0.9315,0.86482,0.99138,0.99645,0.49494,0.95139,0.86331,0.99389,0.99909,0.92122,0,50,33,38,90,75
884,0.2842,0.726164359,0.96202,0.93129,0.86285,0.99472,0.9947,0.49494,0.94983,0.86316,0.99482,0.9994,0.921,0,50,33,38,90,60
885,0.2842,0.726164359,0.96202,0.93129,0.86285,0.99472,0.9947,0.49494,0.94983,0.86316,0.99482,0.9994,0.921,0,50,33,38,90,65
451,0.28434,0.725060607,0.99132,0.92888,0.85128,0.99546,0.99954,0.49767,0.95431,0.85753,0.97434,0.99932,0.91933,0,50,23,38,90,55
452,0.28434,0.725060607,0.99132,0.92888,0.85128,0.99546,0.99954,0.49767,0.95431,0.85753,0.97434,0.99932,0.91933,0,50,23,38,90,60
453,0.28434,0.725060607,0.99132,0.92888,0.85128,0.99546,0.99954,0.49767,0.95431,0.85753,0.97434,0.99932,0.91933,0,50,23,38,90,65
454,0.28434,0.725060607,0.99132,0.92888,0.85128,0.99546,0.99954,0.49767,0.95431,0.85753,0.97434,0.99932,0.91933,0,50,23,38,90,70
455,0.28434,0.725060607,0.99132,0.92888,0.85128,0.99546,0.99954,0.49767,0.95431,0.85753,0.97434,0.99932,0.91933,0,50,23,38,90,75
883,0.28342,0.724810559,0.96366,0.93112,0.86205,0.9994,0.99551,0.49442,0.94524,0.86266,0.99196,0.99997,0.92094,0,50,33,38,90,55
463,0.28292,0.724145994,0.99652,0.92849,0.84851,0.99982,0.99684,0.49773,0.95174,0.85693,0.96986,0.99944,0.91892,0,50,23,38,100,55
648,0.28145,0.723770858,0.97085,0.92828,0.85762,0.99789,0.99645,0.49477,0.95754,0.85901,0.98008,0.99994,0.91823,0,50,28,38,75,50
649,0.28145,0.723770858,0.97085,0.92828,0.85762,0.99789,0.99645,0.49477,0.95754,0.85901,0.98008,0.99994,0.91823,0,50,28,38,75,55
873,0.2817,0.723510527,0.95819,0.93072,0.86132,0.99943,0.99493,0.49278,0.95064,0.86284,0.99166,0.99972,0.92037,0,50,33,38,80,65
874,0.2817,0.723510527,0.95819,0.93072,0.86132,0.99943,0.99493,0.49278,0.95064,0.86284,0.99166,0.99972,0.92037,0,50,33,38,80,70
