Run,Product,OSM,Compare,Pop,Edges,Clusters,Size,Leesalee,Slope,%Urban,Xmean,Ymean,Rad,Fmatch,Diff,Brd,Sprd,Slp,RG
2534,0.16995,0.441238526,0.93343,0.94405,0.87034,0.72368,0.99361,0.48055,0.96124,0.86279,0.83765,0.98734,0.93494,0,55,91,48,40,55
648,0.16762,0.441209279,0.94939,0.94451,0.85906,0.87131,0.97581,0.48132,0.95166,0.86502,0.69865,0.98868,0.9351,0,50,91,53,90,25
6909,0.16723,0.441174611,0.95825,0.94474,0.86404,0.6758,0.98165,0.47649,0.96173,0.8668,0.88087,0.98515,0.93494,0,65,94,48,70,70
4941,0.16804,0.441060482,0.93809,0.94565,0.86261,0.76973,0.98224,0.4787,0.95903,0.86531,0.79149,0.98649,0.9364,0,60,94,48,90,70
4942,0.16804,0.441060482,0.93809,0.94565,0.86261,0.76973,0.98224,0.4787,0.95903,0.86531,0.79149,0.98649,0.9364,0,60,94,48,90,85
4943,0.16804,0.441060482,0.93809,0.94565,0.86261,0.76973,0.98224,0.4787,0.95903,0.86531,0.79149,0.98649,0.9364,0,60,94,48,90,100
8889,0.16556,0.440823696,0.97748,0.94422,0.84955,0.69134,0.97855,0.47322,0.95218,0.86835,0.86778,0.98418,0.93397,0,70,94,48,70,70
10489,0.16296,0.440792758,0.969,0.94627,0.8577,0.75159,0.95671,0.47455,0.94919,0.86969,0.79739,0.98527,0.93629,0,75,91,48,100,40
583,0.16974,0.440673478,0.905,0.94467,0.87239,0.84806,0.98954,0.48351,0.95651,0.85988,0.7368,0.98858,0.93625,0,50,91,48,90,40
966,0.17031,0.440531654,0.91154,0.94327,0.86313,0.76718,0.99677,0.48286,0.95631,0.85943,0.81838,0.98864,0.93459,0,50,94,48,70,25
10476,0.16575,0.440456636,0.97652,0.94687,0.8535,0.6799,0.97316,0.47385,0.95134,0.87123,0.87637,0.9846,0.93671,0,75,91,48,80,25
3708,0.1674,0.440247986,0.94321,0.94163,0.86052,0.89031,0.99059,0.47815,0.95918,0.86106,0.68497,0.98477,0.93232,0,55,100,48,20,25
2541,0.16914,0.440010093,0.92894,0.94282,0.86614,0.74797,0.9959,0.48009,0.95831,0.86107,0.82018,0.98664,0.93372,0,55,91,48,50,70
2542,0.16914,0.440010093,0.92894,0.94282,0.86614,0.74797,0.9959,0.48009,0.95831,0.86107,0.82018,0.98664,0.93372,0,55,91,48,50,85
2543,0.16914,0.440010093,0.92894,0.94282,0.86614,0.74797,0.9959,0.48009,0.95831,0.86107,0.82018,0.98664,0.93372,0,55,91,48,50,100
4926,0.16912,0.439987266,0.93669,0.9454,0.86405,0.75371,0.99083,0.47914,0.95583,0.86481,0.80816,0.98766,0.93619,0,60,94,48,70,25
2635,0.16787,0.439980235,0.96199,0.94574,0.86125,0.8726,0.98056,0.47895,0.94995,0.86793,0.68533,0.98843,0.93605,0,55,91,53,100,40
5322,0.16866,0.439922865,0.94495,0.94455,0.86313,0.73029,0.99131,0.4782,0.95838,0.86485,0.82726,0.98626,0.93513,0,60,97,48,70,25
10485,0.16474,0.43982863,0.97512,0.94589,0.85455,0.71089,0.97112,0.4738,0.94804,0.86991,0.84144,0.984,0.93577,0,75,91,48,90,70
