Run,Product,OSM,Compare,Pop,Edges,Clusters,Size,Leesalee,Slope,%Urban,Xmean,Ymean,Rad,Fmatch,Diff,Brd,Sprd,Slp,RG
2505,0.24488,0.626846263,0.89451,0.93351,0.84288,0.98597,0.99083,0.48898,0.95788,0.87484,0.99064,0.95192,0.92167,0,17,87,25,96,15
5313,0.24413,0.626839451,0.88559,0.93394,0.84408,0.99538,0.99019,0.48703,0.96102,0.87588,0.9897,0.94841,0.92203,0,18,93,25,93,15
3666,0.24474,0.626832402,0.91077,0.93322,0.84297,0.98665,0.99344,0.48836,0.95588,0.87313,0.98505,0.94172,0.92172,0,17,95,24,92,15
1209,0.24439,0.626768997,0.89452,0.93364,0.84591,0.99479,0.99107,0.48783,0.95861,0.87481,0.98309,0.94634,0.9219,0,16,91,25,92,15
7503,0.24389,0.62671839,0.87702,0.9349,0.84209,0.99121,0.99107,0.48482,0.95523,0.87769,0.98641,0.97187,0.92279,0,19,95,25,91,30
4770,0.24647,0.626700593,0.98243,0.93666,0.86159,0.87414,0.9896,0.49273,0.96982,0.87028,0.98157,0.94991,0.92679,0,18,91,21,96,1
4771,0.24647,0.626700593,0.98243,0.93666,0.86159,0.87414,0.9896,0.49273,0.96982,0.87028,0.98157,0.94991,0.92679,0,18,91,21,96,5
4772,0.24647,0.626700593,0.98243,0.93666,0.86159,0.87414,0.9896,0.49273,0.96982,0.87028,0.98157,0.94991,0.92679,0,18,91,21,96,10
9436,0.24341,0.626689367,0.87778,0.93465,0.84845,0.99913,0.98863,0.48539,0.9536,0.87732,0.98547,0.95887,0.92258,0,20,95,25,96,20
5954,0.2449,0.626688406,0.88702,0.93424,0.84818,0.9903,0.99206,0.48748,0.95526,0.87607,0.99065,0.9514,0.92236,0,19,85,25,94,25
1528,0.24317,0.626679732,0.89006,0.93271,0.83778,0.98211,0.99008,0.48684,0.96107,0.87417,0.98459,0.96957,0.92087,0,16,93,25,92,35
3103,0.24469,0.626666615,0.88778,0.93422,0.84592,0.98927,0.99045,0.48792,0.96074,0.87592,0.99035,0.94895,0.9224,0,17,91,25,92,35
2473,0.24303,0.626652943,0.88963,0.93385,0.84515,0.99904,0.98649,0.48707,0.95892,0.87539,0.98615,0.94471,0.92205,0,17,87,25,92,35
1795,0.24439,0.62664578,0.91604,0.9328,0.84141,0.99434,0.992,0.48921,0.95791,0.87216,0.98587,0.92818,0.92144,0,16,95,24,94,20
5008,0.24363,0.626641176,0.88609,0.93302,0.84389,0.9935,0.99083,0.48691,0.96568,0.87501,0.98728,0.94825,0.921,0,18,91,25,94,20
3774,0.24526,0.626633957,0.89205,0.93331,0.84439,0.98818,0.99415,0.48844,0.9554,0.87469,0.9876,0.95599,0.92149,0,17,95,25,97,15
3120,0.24413,0.626611095,0.88936,0.93311,0.84553,0.98328,0.99191,0.48745,0.95887,0.87471,0.98799,0.95867,0.92124,0,17,91,25,94,30
3036,0.24406,0.626599959,0.91529,0.93246,0.83944,0.99398,0.9911,0.48936,0.96056,0.87198,0.98335,0.93154,0.92101,0,17,91,24,92,15
5948,0.24403,0.626599358,0.88335,0.93408,0.8466,0.98904,0.99145,0.48614,0.95512,0.87625,0.98746,0.96162,0.92211,0,19,85,25,93,40
3760,0.24333,0.62658323,0.88539,0.93329,0.83933,0.98938,0.98917,0.48686,0.95897,0.87523,0.98567,0.96604,0.92134,0,17,95,25,95,35
8833,0.2443,0.626576964,0.96592,0.93634,0.86213,0.86068,0.98483,0.49049,0.96642,0.87162,0.97864,0.98718,0.92604,0,20,93,21,92,20
6033,0.24753,0.626569099,0.97889,0.93632,0.86485,0.85742,0.99492,0.4925,0.96584,0.8704,0.98642,0.96763,0.9263,0,19,87,21,96,15
6596,0.24385,0.626557276,0.88156,0.9341,0.84104,0.99342,0.99083,0.48605,0.9566,0.87645,0.98294,0.96852,0.92207,0,19,89,25,95,40
8545,0.24598,0.626506056,0.97361,0.93578,0.86389,0.86137,0.99166,0.49146,0.95989,0.87035,0.98673,0.97566,0.92563,0,20,91,21,95,20
9133,0.2427,0.626483136,0.87637,0.93409,0.84138,0.99121,0.98857,0.48471,0.95028,0.87701,0.986,0.97937,0.92187,0,20,93,25,97,35
211,0.24465,0.626456633,0.92547,0.93304,0.84353,0.99351,0.98942,0.49124,0.96415,0.8715,0.98837,0.90843,0.92194,0,16,85,24,93,20
3112,0.24504,0.626452286,0.89047,0.93342,0.84478,0.98915,0.99496,0.48757,0.95778,0.87494,0.98291,0.95809,0.92159,0,17,91,25,93,35
9412,0.24399,0.626447841,0.87246,0.93509,0.8424,0.99588,0.99057,0.48509,0.95294,0.87826,0.98365,0.97646,0.92289,0,20,95,25,93,35
8136,0.24464,0.626443658,0.88282,0.9349,0.85063,0.99991,0.99121,0.48664,0.95983,0.87726,0.98425,0.94459,0.92288,0,20,87,25,92,1
8137,0.24464,0.626443658,0.88282,0.9349,0.85063,0.99991,0.99121,0.48664,0.95983,0.87726,0.98425,0.94459,0.92288,0,20,87,25,92,5
8138,0.24464,0.626443658,0.88282,0.9349,0.85063,0.99991,0.99121,0.48664,0.95983,0.87726,0.98425,0.94459,0.92288,0,20,87,25,92,10
4067,0.24437,0.62643861,0.88725,0.93414,0.84678,0.99457,0.99145,0.48705,0.95619,0.87591,0.98527,0.95261,0.92228,0,18,85,25,94,40
4670,0.24352,0.626416718,0.88432,0.93401,0.83657,0.99162,0.98917,0.48654,0.96316,0.87599,0.98581,0.96286,0.92212,0,18,89,25,91,40
301,0.24486,0.626405058,0.90164,0.93336,0.84556,0.99695,0.99145,0.48946,0.95789,0.87385,0.98493,0.93591,0.9218,0,16,85,25,96,20
2173,0.24437,0.626403921,0.89355,0.93358,0.84275,0.99163,0.99107,0.4881,0.96097,0.87486,0.98634,0.94798,0.9218,0,17,85,25,94,20
849,0.24454,0.626365222,0.92317,0.93171,0.84138,0.98932,0.99241,0.491,0.9591,0.87052,0.98873,0.92256,0.9204,0,16,89,24,94,15
8140,0.24528,0.626320807,0.88046,0.93481,0.85155,0.99346,0.99489,0.48623,0.9614,0.87733,0.98392,0.95091,0.92275,0,20,87,25,92,20
4692,0.24446,0.626315687,0.88724,0.93436,0.84507,0.991,0.99019,0.48767,0.95878,0.87622,0.98253,0.95765,0.92247,0,18,89,25,94,15
603,0.24462,0.62629835,0.90045,0.93291,0.84119,0.97798,0.9907,0.48989,0.96801,0.87355,0.98939,0.94626,0.92127,0,16,87,25,95,1
604,0.24462,0.62629835,0.90045,0.93291,0.84119,0.97798,0.9907,0.48989,0.96801,0.87355,0.98939,0.94626,0.92127,0,16,87,25,95,5
605,0.24462,0.62629835,0.90045,0.93291,0.84119,0.97798,0.9907,0.48989,0.96801,0.87355,0.98939,0.94626,0.92127,0,16,87,25,95,10
1251,0.24443,0.626295314,0.89968,0.93223,0.8384,0.98516,0.99378,0.4887,0.95521,0.87301,0.98447,0.96141,0.92049,0,16,91,25,97,1
1252,0.24443,0.626295314,0.89968,0.93223,0.8384,0.98516,0.99378,0.4887,0.95521,0.87301,0.98447,0.96141,0.92049,0,16,91,25,97,5
1253,0.24443,0.626295314,0.89968,0.93223,0.8384,0.98516,0.99378,0.4887,0.95521,0.87301,0.98447,0.96141,0.92049,0,16,91,25,97,10
8459,0.24407,0.626258651,0.87463,0.93481,0.84783,0.99258,0.99083,0.48566,0.9562,0.8778,0.98613,0.96527,0.92264,0,20,89,25,92,40
4981,0.24374,0.626258624,0.88579,0.93357,0.84031,0.99672,0.98954,0.48745,0.95942,0.87552,0.98214,0.95958,0.92162,0,18,91,25,91,20
9178,0.24508,0.626206538,0.9662,0.93527,0.86262,0.8585,0.99217,0.48994,0.96607,0.87038,0.98122,0.98714,0.92499,0,20,95,21,95,35
6258,0.24523,0.626193505,0.88443,0.93514,0.84853,0.99397,0.99184,0.4875,0.95491,0.8773,0.99102,0.9486,0.92321,0,19,87,25,93,15
3738,0.24406,0.626193288,0.89012,0.93424,0.84685,0.98887,0.99019,0.48723,0.96021,0.87579,0.98909,0.94679,0.92244,0,17,95,25,93,15
1853,0.24441,0.626170416,0.89049,0.93329,0.84069,0.98139,0.99154,0.48837,0.96132,0.87477,0.98511,0.96431,0.92147,0,16,95,25,93,40
6911,0.24361,0.626157477,0.88079,0.93377,0.84569,0.98033,0.99206,0.48562,0.95922,0.87613,0.98363,0.97328,0.92173,0,19,91,25,95,40
3108,0.24411,0.626113077,0.89353,0.93329,0.84096,0.9901,0.99045,0.48846,0.96025,0.87454,0.98502,0.95333,0.9215,0,17,91,25,93,15
1467,0.24474,0.626094393,0.92316,0.93191,0.84,0.98464,0.99384,0.4907,0.95737,0.8706,0.98747,0.93074,0.92068,0,16,93,24,93,1
1468,0.24474,0.626094393,0.92316,0.93191,0.84,0.98464,0.99384,0.4907,0.95737,0.8706,0.98747,0.93074,0.92068,0,16,93,24,93,5
1469,0.24474,0.626094393,0.92316,0.93191,0.84,0.98464,0.99384,0.4907,0.95737,0.8706,0.98747,0.93074,0.92068,0,16,93,24,93,10
2517,0.24452,0.6260702,0.89335,0.93316,0.83804,0.99754,0.99343,0.48799,0.9611,0.8744,0.98696,0.94707,0.92139,0,17,87,25,97,30
8859,0.24485,0.626005274,0.96856,0.93525,0.8614,0.85903,0.99048,0.49056,0.96189,0.8703,0.98452,0.98619,0.92495,0,20,93,21,95,15
1548,0.24384,0.625982695,0.8943,0.93276,0.83578,0.98509,0.99212,0.48779,0.95617,0.87399,0.98935,0.96351,0.92094,0,16,93,25,95,1
1549,0.24384,0.625982695,0.8943,0.93276,0.83578,0.98509,0.99212,0.48779,0.95617,0.87399,0.98935,0.96351,0.92094,0,16,93,25,95,5
1550,0.24384,0.625982695,0.8943,0.93276,0.83578,0.98509,0.99212,0.48779,0.95617,0.87399,0.98935,0.96351,0.92094,0,16,93,25,95,10
2484,0.24402,0.625971783,0.89579,0.93326,0.84671,0.98997,0.98925,0.48909,0.95638,0.87433,0.99,0.94346,0.92151,0,17,87,25,94,1
2485,0.24402,0.625971783,0.89579,0.93326,0.84671,0.98997,0.98925,0.48909,0.95638,0.87433,0.99,0.94346,0.92151,0,17,87,25,94,5
2486,0.24402,0.625971783,0.89579,0.93326,0.84671,0.98997,0.98925,0.48909,0.95638,0.87433,0.99,0.94346,0.92151,0,17,87,25,94,10
1259,0.24382,0.625968952,0.89362,0.93308,0.83816,0.99527,0.9907,0.48812,0.96234,0.87417,0.98391,0.95045,0.92139,0,16,91,25,97,40
5656,0.24373,0.625959728,0.88423,0.93368,0.84092,0.98219,0.99045,0.48697,0.95588,0.87593,0.98774,0.97227,0.92161,0,18,95,25,96,20
195,0.245,0.625946766,0.91993,0.93285,0.84663,0.98766,0.99458,0.48982,0.96334,0.87174,0.98165,0.92243,0.92165,0,16,85,24,91,30
4680,0.24404,0.625943283,0.88931,0.9344,0.84477,0.99936,0.98991,0.48727,0.95889,0.87615,0.98693,0.94283,0.92251,0,18,89,25,93,1
4681,0.24404,0.625943283,0.88931,0.9344,0.84477,0.99936,0.98991,0.48727,0.95889,0.87615,0.98693,0.94283,0.92251,0,18,89,25,93,5
4682,0.24404,0.625943283,0.88931,0.9344,0.84477,0.99936,0.98991,0.48727,0.95889,0.87615,0.98693,0.94283,0.92251,0,18,89,25,93,10
5669,0.24317,0.625943162,0.88211,0.93407,0.83543,0.99128,0.98888,0.48617,0.95599,0.87636,0.98697,0.97223,0.92206,0,18,95,25,97,40
3726,0.24407,0.62594082,0.89013,0.93431,0.8433,0.98575,0.99083,0.48703,0.9611,0.87588,0.98631,0.95512,0.92251,0,17,95,25,92,1
3727,0.24407,0.62594082,0.89013,0.93431,0.8433,0.98575,0.99083,0.48703,0.9611,0.87588,0.98631,0.95512,0.92251,0,17,95,25,92,5
3728,0.24407,0.62594082,0.89013,0.93431,0.8433,0.98575,0.99083,0.48703,0.9611,0.87588,0.98631,0.95512,0.92251,0,17,95,25,92,10
5952,0.24508,0.625938536,0.88929,0.9349,0.84971,0.98543,0.99305,0.48726,0.95747,0.87665,0.98944,0.9491,0.92305,0,19,85,25,94,15
8168,0.24403,0.625933148,0.87989,0.93406,0.84685,0.98561,0.99206,0.48624,0.95593,0.87664,0.98853,0.9656,0.92194,0,20,87,25,95,25
2509,0.24348,0.625926108,0.89069,0.93363,0.83913,0.98831,0.99045,0.48684,0.95819,0.87515,0.98704,0.95965,0.9218,0,17,87,25,96,35
8784,0.24404,0.62591528,0.87758,0.93445,0.84711,0.98507,0.99145,0.48604,0.95829,0.87729,0.98855,0.96554,0.92227,0,20,91,25,94,1
8785,0.24404,0.62591528,0.87758,0.93445,0.84711,0.98507,0.99145,0.48604,0.95829,0.87729,0.98855,0.96554,0.92227,0,20,91,25,94,5
8786,0.24404,0.62591528,0.87758,0.93445,0.84711,0.98507,0.99145,0.48604,0.95829,0.87729,0.98855,0.96554,0.92227,0,20,91,25,94,10
197,0.24398,0.625884072,0.91923,0.93241,0.83828,0.99203,0.99263,0.48927,0.95675,0.87135,0.98305,0.93363,0.92118,0,16,85,24,91,40
2496,0.24334,0.625876241,0.89471,0.93309,0.84401,0.99244,0.98888,0.48811,0.95993,0.87432,0.98588,0.94573,0.92128,0,17,87,25,95,15
4084,0.24347,0.625863565,0.89014,0.93357,0.84269,0.98927,0.99083,0.48678,0.95719,0.875,0.9885,0.95481,0.9218,0,18,85,25,96,35
4041,0.24376,0.625858624,0.89227,0.93404,0.84342,0.99803,0.98789,0.48834,0.95587,0.87538,0.98506,0.94747,0.92228,0,18,85,25,92,1
4042,0.24376,0.625858624,0.89227,0.93404,0.84342,0.99803,0.98789,0.48834,0.95587,0.87538,0.98506,0.94747,0.92228,0,18,85,25,92,5
4043,0.24376,0.625858624,0.89227,0.93404,0.84342,0.99803,0.98789,0.48834,0.95587,0.87538,0.98506,0.94747,0.92228,0,18,85,25,92,10
8482,0.24441,0.625836882,0.8796,0.93578,0.84606,0.98174,0.99057,0.48587,0.95429,0.87844,0.98717,0.9717,0.92374,0,20,89,25,95,20
3452,0.24359,0.625836037,0.89139,0.93277,0.8382,0.98234,0.99131,0.48772,0.96105,0.87418,0.98707,0.96364,0.92092,0,17,93,25,96,25
7217,0.24287,0.625832707,0.8795,0.93376,0.84009,0.99691,0.98991,0.48539,0.95426,0.87626,0.98658,0.96651,0.92168,0,19,93,25,94,40
3131,0.2432,0.625795447,0.88938,0.9339,0.84409,0.99353,0.98888,0.48682,0.95837,0.87553,0.98306,0.95359,0.92206,0,17,91,25,95,40
7199,0.24305,0.625786153,0.87462,0.93443,0.84582,0.98406,0.99019,0.48474,0.95613,0.87738,0.98748,0.97435,0.92226,0,19,93,25,92,40
2538,0.24676,0.62575436,0.9886,0.93565,0.86049,0.89292,0.99274,0.49388,0.96763,0.86875,0.98525,0.92354,0.92583,0,17,89,21,93,1
