Run,Product,OSM,Compare,Pop,Edges,Clusters,Size,Leesalee,Slope,%Urban,Xmean,Ymean,Rad,Fmatch,Diff,Brd,Sprd,Slp,RG
21183,0.29258,0.758088816,0.9997,0.93513,0.87055,0.99504,0.9959,0.48595,0.95377,0.86196,0.98896,0.99248,0.92517,0,33,100,43,1,40
19002,0.29218,0.758075076,0.984,0.93511,0.87009,0.9991,0.99384,0.48705,0.95947,0.86038,0.99275,0.99497,0.92547,0,33,85,43,1,25
23410,0.2949,0.758017722,0.99007,0.93805,0.87387,0.99491,0.99645,0.48661,0.96526,0.8644,0.97854,0.99388,0.92822,0,38,85,43,50,10
24877,0.29464,0.757965429,0.9922,0.93822,0.86795,0.99024,0.9966,0.48506,0.95924,0.86666,0.99583,0.99174,0.92787,0,38,95,43,60,30
24880,0.2929,0.757880321,0.99731,0.93812,0.86889,0.99341,0.99062,0.4855,0.95988,0.86598,0.98388,0.99371,0.92792,0,38,95,43,60,45
24873,0.29316,0.757679783,0.99862,0.93715,0.86704,0.98999,0.99493,0.48519,0.95203,0.86466,0.99611,0.9946,0.92696,0,38,95,43,60,10
24105,0.29237,0.75749776,0.99513,0.93669,0.87636,0.99879,0.9959,0.48393,0.9589,0.86432,0.97446,0.9936,0.92655,0,38,90,43,20,20
21259,0.29449,0.757479584,0.98801,0.93868,0.86318,0.99938,0.99493,0.48633,0.9588,0.86505,0.99271,0.99474,0.92883,0,33,100,43,70,35
20451,0.29291,0.757278352,0.98667,0.93633,0.87704,0.99998,0.9947,0.48692,0.9639,0.86174,0.97432,0.9952,0.92674,0,33,95,43,1,10
22644,0.29186,0.757259411,0.99703,0.93629,0.86948,0.99987,0.99294,0.48559,0.96081,0.86284,0.97761,0.99339,0.92643,0,38,80,43,10,30
17774,0.29348,0.757186322,0.9967,0.9372,0.87365,0.99472,0.99002,0.4884,0.95703,0.86454,0.9791,0.99544,0.92719,0,33,75,48,90,45
20462,0.29268,0.757099897,0.99069,0.93611,0.87127,0.99989,0.9959,0.48602,0.95949,0.86219,0.98211,0.99445,0.92632,0,33,95,43,10,10
24106,0.29239,0.757028539,0.99329,0.93662,0.86589,0.99912,0.9959,0.48429,0.95555,0.86437,0.98972,0.99455,0.92647,0,38,90,43,20,25
21281,0.29533,0.75681244,0.97489,0.9388,0.87351,0.99754,0.99628,0.48797,0.95939,0.8638,0.99395,0.99518,0.92925,0,33,100,43,90,35
20543,0.29377,0.756448447,0.97783,0.93827,0.87186,0.99981,0.99355,0.48742,0.95756,0.86357,0.99219,0.99555,0.92862,0,33,95,43,80,30
19005,0.29367,0.756409919,0.98213,0.93589,0.87204,0.99822,0.99838,0.48759,0.95776,0.86102,0.99253,0.99449,0.9263,0,33,85,43,1,40
25622,0.29231,0.756281201,0.99973,0.94056,0.8723,0.98877,0.98504,0.4856,0.95389,0.86849,0.98232,0.99518,0.93041,0,38,100,43,80,15
21193,0.28985,0.756264868,0.99885,0.93494,0.86581,0.9968,0.99353,0.48386,0.95289,0.86197,0.99282,0.99185,0.92492,0,33,100,43,10,35
24856,0.29116,0.756201119,0.99146,0.93705,0.86985,0.98746,0.992,0.48399,0.95903,0.86539,0.99363,0.99444,0.9267,0,38,95,43,40,35
21194,0.29102,0.756178263,0.99372,0.93619,0.86804,0.99169,0.99515,0.48345,0.9548,0.86378,0.99669,0.99222,0.92609,0,33,100,43,10,40
24853,0.29186,0.756003823,0.98851,0.93733,0.87073,0.99273,0.9959,0.48294,0.96176,0.86592,0.98849,0.99288,0.92696,0,38,95,43,40,20
21185,0.2912,0.755985871,0.99788,0.93588,0.86095,0.99541,0.99234,0.48584,0.9584,0.86288,0.99233,0.99319,0.92592,0,33,100,43,1,50
24097,0.29077,0.755965113,0.99413,0.93595,0.87204,0.99303,0.99411,0.48392,0.95884,0.8636,0.98517,0.99323,0.9258,0,38,90,43,10,35
14870,0.29175,0.755725884,0.99708,0.93704,0.87161,0.99367,0.98842,0.48745,0.9531,0.86434,0.98434,0.99547,0.92703,0,28,85,48,90,45
19083,0.2954,0.755720459,0.97003,0.93847,0.87644,0.99831,0.99774,0.48872,0.96333,0.86282,0.98849,0.99637,0.92906,0,33,85,43,70,45
23424,0.29275,0.75566771,0.98782,0.93829,0.87966,0.9864,0.99226,0.48632,0.96,0.86476,0.98366,0.99502,0.92838,0,38,85,43,60,25
21179,0.29042,0.755534977,0.99367,0.93426,0.86997,0.99924,0.99436,0.48598,0.95757,0.86053,0.98349,0.9941,0.92437,0,33,100,43,1,20
23429,0.29134,0.755511247,0.99378,0.93773,0.86968,0.98556,0.9891,0.48605,0.95709,0.86459,0.99369,0.99455,0.92774,0,38,85,43,60,50
23384,0.29157,0.755508759,0.99823,0.93616,0.86637,0.99933,0.9959,0.48457,0.95259,0.86358,0.98561,0.99457,0.92603,0,38,85,43,20,45
21197,0.29086,0.755494051,0.9918,0.93581,0.86864,0.99999,0.99324,0.48566,0.96284,0.86183,0.9783,0.99485,0.92605,0,33,100,43,20,1
21198,0.29086,0.755494051,0.9918,0.93581,0.86864,0.99999,0.99324,0.48566,0.96284,0.86183,0.9783,0.99485,0.92605,0,33,100,43,20,5
19744,0.29233,0.755419424,0.99386,0.93622,0.87104,0.99821,0.9959,0.48629,0.95889,0.8625,0.97884,0.99482,0.92641,0,33,90,43,10,50
24899,0.29082,0.755347051,0.9982,0.93988,0.86946,0.98796,0.98435,0.48497,0.95241,0.86732,0.99013,0.99392,0.92987,0,38,95,43,80,30
25650,0.29297,0.755285666,0.99738,0.94089,0.86969,0.99338,0.99019,0.48457,0.94845,0.8685,0.98793,0.99424,0.93085,0,38,100,43,100,45
24119,0.29174,0.755067526,0.99173,0.9372,0.87037,0.99334,0.99493,0.48415,0.95779,0.86529,0.98767,0.99329,0.92697,0,38,90,43,30,35
24164,0.29334,0.754996265,0.99816,0.93939,0.87514,0.98721,0.99294,0.48577,0.95428,0.86671,0.9816,0.99495,0.92939,0,38,90,43,70,40
23380,0.29211,0.754941788,0.9965,0.93691,0.88098,0.99104,0.99571,0.48538,0.96009,0.86363,0.97095,0.99351,0.927,0,38,85,43,20,25
24881,0.29175,0.754914502,0.99599,0.93918,0.87357,0.98051,0.9891,0.48503,0.95615,0.86713,0.99178,0.99358,0.92903,0,38,95,43,60,50
21251,0.29308,0.754840155,0.98374,0.93654,0.86917,0.99688,0.99645,0.48754,0.95911,0.86246,0.99177,0.99408,0.92668,0,33,100,43,60,50
23462,0.2926,0.754774835,0.98406,0.94034,0.87336,0.99012,0.98805,0.48661,0.95714,0.86639,0.98987,0.99558,0.93063,0,38,85,43,90,50
23366,0.29219,0.75474005,0.99892,0.93654,0.86708,0.99969,0.99725,0.48518,0.96113,0.86354,0.97411,0.99409,0.92655,0,38,85,43,10,10
18325,0.29166,0.754693951,0.97136,0.93531,0.8746,0.999,0.99355,0.48878,0.96286,0.85953,0.99262,0.99475,0.92586,0,33,80,43,40,50
22691,0.2918,0.754665623,0.98871,0.93688,0.86722,0.9936,0.99355,0.48638,0.96027,0.86314,0.99075,0.99381,0.92701,0,38,80,43,50,45
24830,0.29145,0.754601186,0.98991,0.93714,0.86654,0.99627,0.9959,0.48354,0.95723,0.86528,0.99009,0.99417,0.92692,0,38,95,43,20,15
19029,0.29206,0.754586946,0.98054,0.93485,0.87101,0.99986,0.99785,0.48757,0.96054,0.85977,0.9892,0.99481,0.92528,0,33,85,43,20,50
14850,0.29347,0.754548522,0.99989,0.93646,0.87252,0.99524,0.99436,0.4889,0.95715,0.86356,0.97371,0.99571,0.92645,0,28,85,48,80,1
14851,0.29347,0.754548522,0.99989,0.93646,0.87252,0.99524,0.99436,0.4889,0.95715,0.86356,0.97371,0.99571,0.92645,0,28,85,48,80,5
24834,0.29104,0.754486418,0.98629,0.93679,0.86738,0.99358,0.9966,0.48284,0.96369,0.86525,0.99045,0.99271,0.9265,0,38,95,43,20,35
19795,0.29128,0.754485411,0.97942,0.937,0.86869,0.99865,0.98957,0.48785,0.95976,0.86239,0.99283,0.99455,0.9273,0,33,90,43,60,30
20569,0.29324,0.754464658,0.97253,0.9394,0.86999,0.99841,0.99124,0.48792,0.95924,0.86421,0.99565,0.99547,0.9299,0,33,95,43,100,50
21232,0.29245,0.754459564,0.98566,0.93662,0.87125,0.99998,0.99725,0.48622,0.95892,0.86258,0.98223,0.9959,0.92679,0,33,100,43,50,10
21189,0.28928,0.754426557,0.99329,0.93403,0.8604,0.9995,0.99266,0.48585,0.96003,0.86034,0.99108,0.99381,0.92412,0,33,100,43,10,15
21932,0.29132,0.754413336,0.98063,0.93444,0.87559,0.99947,0.9983,0.48675,0.95957,0.85917,0.98551,0.99482,0.92493,0,38,75,43,20,45
20475,0.29147,0.754348877,0.99012,0.93539,0.86258,0.99995,0.9966,0.4863,0.96082,0.86135,0.98839,0.99436,0.9256,0,33,95,43,20,20
25613,0.29098,0.754319587,0.99595,0.93823,0.86533,0.99216,0.99062,0.48438,0.95399,0.86634,0.99179,0.99376,0.92796,0,38,100,43,70,25
20478,0.29019,0.754305957,0.99654,0.93472,0.86638,0.99689,0.99515,0.48527,0.95672,0.86148,0.98676,0.99316,0.9247,0,33,95,43,20,35
21237,0.29169,0.754301671,0.99079,0.93659,0.86544,0.99702,0.9959,0.48554,0.96218,0.86303,0.9858,0.99318,0.92666,0,33,100,43,50,35
22713,0.29282,0.754280968,0.97868,0.93848,0.87471,1,0.99189,0.48778,0.96186,0.86385,0.98024,0.99577,0.92884,0,38,80,43,70,45
20470,0.29053,0.754269096,0.994,0.93527,0.86773,0.99993,0.99515,0.48549,0.95726,0.86146,0.98327,0.99345,0.92546,0,33,95,43,10,50
24843,0.2904,0.754180412,0.98669,0.93617,0.86578,0.99722,0.99515,0.48334,0.95732,0.86469,0.99558,0.99222,0.92581,0,38,95,43,30,25
20492,0.29109,0.754154405,0.99233,0.93527,0.86263,0.99923,0.99571,0.4862,0.95622,0.86157,0.99188,0.99394,0.92538,0,33,95,43,30,50
21207,0.29028,0.754118866,0.99678,0.93559,0.86848,0.997,0.99353,0.48546,0.96239,0.86211,0.97701,0.99323,0.92572,0,33,100,43,20,50
23388,0.29149,0.754056315,0.99736,0.93673,0.8726,0.99565,0.99645,0.48464,0.95526,0.86379,0.97721,0.99519,0.92669,0,38,85,43,30,10
21180,0.28976,0.754052841,0.99639,0.93459,0.86954,0.99151,0.99436,0.48531,0.95807,0.86117,0.98715,0.99308,0.92465,0,33,100,43,1,25
25615,0.29241,0.753944846,0.99565,0.93903,0.87123,0.99618,0.99384,0.48456,0.95352,0.86703,0.98168,0.99262,0.92886,0,38,100,43,70,35
20489,0.28951,0.753813104,0.99057,0.93419,0.86854,0.99921,0.9959,0.48496,0.96131,0.86037,0.98124,0.99508,0.92427,0,33,95,43,30,35
23374,0.29123,0.753715445,0.99974,0.93544,0.86441,0.99597,0.99725,0.48547,0.95641,0.86242,0.98578,0.99292,0.92542,0,38,85,43,10,50
22657,0.29142,0.753683424,0.99388,0.93652,0.8702,0.99028,0.9947,0.48611,0.95722,0.86299,0.9873,0.99426,0.92664,0,38,80,43,20,40
15581,0.29247,0.753620094,0.99258,0.93858,0.87245,0.99243,0.98842,0.48805,0.95486,0.86646,0.98185,0.99653,0.9285,0,28,90,48,80,25
18499,0.2932,0.753471486,0.98793,0.93834,0.88174,0.99582,0.99266,0.48733,0.95574,0.86671,0.97217,0.99627,0.92813,0,33,80,48,90,40
24111,0.29048,0.753345281,0.9935,0.93575,0.86635,0.99622,0.99493,0.48486,0.96037,0.86363,0.9837,0.99384,0.92551,0,38,90,43,20,50
20456,0.29044,0.753317461,0.99683,0.93551,0.86927,0.99744,0.9959,0.48515,0.95437,0.86214,0.98123,0.9949,0.92559,0,33,95,43,1,35
24133,0.28966,0.753210202,0.99677,0.93698,0.87321,0.97811,0.99062,0.48442,0.9589,0.86467,0.99079,0.99387,0.92681,0,38,90,43,40,50
24121,0.29151,0.753178717,0.9895,0.93782,0.86568,0.98835,0.99384,0.48472,0.9588,0.86622,0.99535,0.99401,0.92753,0,38,90,43,30,45
19773,0.2913,0.753167415,0.98608,0.93564,0.86869,0.99971,0.99645,0.48665,0.96285,0.86151,0.9814,0.99478,0.92581,0,33,90,43,40,30
25614,0.29058,0.753118602,0.99629,0.93887,0.86467,0.99772,0.98957,0.48429,0.95347,0.86703,0.98538,0.99335,0.9286,0,38,100,43,70,30
21234,0.29249,0.753090666,0.98696,0.93685,0.87149,0.9977,0.99725,0.48687,0.95609,0.86285,0.9853,0.99437,0.92704,0,33,100,43,50,20
21223,0.28962,0.753064137,0.98888,0.93488,0.86787,0.99921,0.99234,0.48662,0.9581,0.86106,0.98683,0.9935,0.92496,0,33,100,43,40,20
23368,0.29254,0.753047074,0.99855,0.93763,0.86846,0.99065,0.99725,0.48553,0.95434,0.86491,0.98452,0.995,0.92763,0,38,85,43,10,20
25586,0.29213,0.753020214,0.99113,0.93815,0.87404,0.98289,0.99493,0.48492,0.95809,0.8667,0.99054,0.99332,0.92778,0,38,100,43,50,1
25587,0.29213,0.753020214,0.99113,0.93815,0.87404,0.98289,0.99493,0.48492,0.95809,0.8667,0.99054,0.99332,0.92778,0,38,100,43,50,5
22632,0.29087,0.752914369,0.98982,0.93572,0.86971,0.99887,0.99645,0.48596,0.9537,0.86158,0.98507,0.99605,0.92599,0,38,80,43,1,25
24903,0.29176,0.752887609,0.99801,0.93979,0.86725,0.99202,0.98957,0.48563,0.9569,0.86735,0.98173,0.99321,0.92971,0,38,95,43,80,50
24859,0.29034,0.752884328,0.98762,0.9365,0.86369,0.99989,0.99515,0.4836,0.95648,0.86538,0.99339,0.99203,0.92596,0,38,95,43,40,50
24807,0.29026,0.752847896,0.98893,0.93734,0.87007,0.98977,0.99234,0.48417,0.95542,0.86553,0.99427,0.99279,0.92713,0,38,95,43,1,10
19049,0.29193,0.752786818,0.97773,0.93555,0.8648,0.99999,0.99725,0.48805,0.9639,0.86058,0.99135,0.9959,0.92589,0,33,85,43,40,40
23367,0.29034,0.752764048,0.99949,0.9372,0.86769,0.98643,0.99294,0.48476,0.95834,0.86418,0.98497,0.99466,0.92726,0,38,85,43,10,15
25556,0.29018,0.752756494,0.98819,0.93647,0.86783,0.99928,0.99436,0.48398,0.95905,0.86494,0.98443,0.99351,0.92611,0,38,100,43,20,15
21215,0.28942,0.752740011,0.99766,0.93474,0.8636,0.98975,0.99515,0.48491,0.95844,0.8617,0.99056,0.99469,0.92467,0,33,100,43,30,35
20465,0.29001,0.752685872,0.99195,0.93549,0.87039,0.99458,0.99411,0.48588,0.95868,0.86179,0.98294,0.99433,0.92561,0,33,95,43,10,25
24085,0.29098,0.75267077,0.991,0.93717,0.87253,0.9941,0.99515,0.4844,0.96195,0.86512,0.9769,0.99426,0.92702,0,38,90,43,1,30
25627,0.2907,0.752659852,0.99709,0.9403,0.86824,0.99056,0.98798,0.48402,0.95148,0.86834,0.98713,0.99381,0.93015,0,38,100,43,80,40
22679,0.29117,0.752575883,0.98647,0.93641,0.87345,0.99784,0.9953,0.4865,0.96096,0.86227,0.97862,0.99399,0.92665,0,38,80,43,40,40
25583,0.29025,0.752516973,0.98428,0.9378,0.87008,0.99588,0.99234,0.48351,0.95406,0.86686,0.99462,0.99149,0.92734,0,38,100,43,40,40
20503,0.28958,0.752410327,0.99255,0.93443,0.86947,0.99967,0.99411,0.48645,0.95455,0.86092,0.98504,0.99264,0.92444,0,33,95,43,40,50
24904,0.29168,0.752401014,0.9841,0.94127,0.87556,0.99658,0.98561,0.48676,0.95386,0.86739,0.98095,0.99487,0.9316,0,38,95,43,90,1
24905,0.29168,0.752401014,0.9841,0.94127,0.87556,0.99658,0.98561,0.48676,0.95386,0.86739,0.98095,0.99487,0.9316,0,38,95,43,90,5
22633,0.2914,0.752373721,0.99506,0.93723,0.87219,0.99024,0.99571,0.48563,0.95708,0.86362,0.98013,0.99576,0.92745,0,38,80,43,1,30
21940,0.29157,0.752250042,0.98308,0.93607,0.86962,0.99776,0.99628,0.48749,0.95599,0.8615,0.99068,0.99477,0.92638,0,38,75,43,30,30
19766,0.29046,0.75220009,0.98975,0.93507,0.86568,0.99862,0.99571,0.48668,0.96013,0.86132,0.98526,0.99386,0.92514,0,33,90,43,30,50
24108,0.28983,0.752177053,0.99345,0.93638,0.86782,0.99114,0.99234,0.48514,0.95276,0.86418,0.9926,0.99403,0.9262,0,38,90,43,20,35
20485,0.29139,0.752170421,0.98566,0.93584,0.86769,0.99668,0.9966,0.48717,0.96393,0.86164,0.9842,0.99389,0.92605,0,33,95,43,30,15
24845,0.29015,0.752116286,0.98449,0.93737,0.86628,0.99832,0.99353,0.4836,0.9563,0.86618,0.99267,0.99274,0.92698,0,38,95,43,30,35
22116,0.29185,0.752091153,0.98331,0.93876,0.88081,0.99908,0.99083,0.48619,0.95494,0.8676,0.97371,0.99572,0.92846,0,38,75,48,80,30
17757,0.29167,0.752067345,0.99967,0.93726,0.87711,0.99885,0.98798,0.48982,0.9542,0.86417,0.96236,0.99772,0.92736,0,33,75,48,80,15
22709,0.29261,0.752044021,0.97869,0.93928,0.87995,0.99651,0.99324,0.48733,0.95994,0.86462,0.97479,0.99703,0.92969,0,38,80,43,70,25
24862,0.29198,0.752019342,0.99527,0.93744,0.86754,0.99873,0.99785,0.48484,0.95858,0.86564,0.97633,0.99399,0.92709,0,38,95,43,50,10
25624,0.28801,0.751760618,0.99999,0.93938,0.87113,0.97764,0.98095,0.48467,0.95132,0.86722,0.99256,0.99517,0.9292,0,38,100,43,80,25
20524,0.29144,0.751549151,0.98818,0.93722,0.86438,0.99979,0.99725,0.48565,0.95962,0.86338,0.98352,0.99491,0.92739,0,33,95,43,60,45
24141,0.28932,0.75148867,0.996,0.93658,0.86097,0.99668,0.99294,0.48419,0.95469,0.86451,0.99073,0.99256,0.9263,0,38,90,43,50,35
21186,0.28979,0.75148573,0.9962,0.93528,0.86254,0.99914,0.99515,0.48585,0.96004,0.86195,0.98104,0.99369,0.92532,0,33,100,43,10,1
21187,0.28979,0.75148573,0.9962,0.93528,0.86254,0.99914,0.99515,0.48585,0.96004,0.86195,0.98104,0.99369,0.92532,0,33,100,43,10,5
24092,0.28943,0.751303012,0.99389,0.9359,0.87164,0.98595,0.99411,0.48469,0.95547,0.86375,0.99015,0.99343,0.92566,0,38,90,43,10,10
24864,0.29018,0.751162378,0.99392,0.93754,0.87328,0.99209,0.99324,0.48456,0.9581,0.86559,0.97768,0.9933,0.9273,0,38,95,43,50,20
25589,0.29088,0.751108096,0.99158,0.93776,0.86699,0.98856,0.99324,0.48532,0.96187,0.86633,0.98594,0.9938,0.92735,0,38,100,43,50,15
19774,0.28925,0.751045434,0.9837,0.93432,0.8618,0.99988,0.99493,0.48688,0.96131,0.85999,0.99183,0.99461,0.92448,0,33,90,43,40,35
