Run,Product,OSM,Compare,Pop,Edges,Clusters,Size,Leesalee,Slope,%Urban,Xmean,Ymean,Rad,Fmatch,Diff,Brd,Sprd,Slp,RG
2782,0.25769,0.662580417,0.90958,0.93565,0.8589,0.97526,0.98684,0.48687,0.96102,0.87589,0.98579,0.98108,0.92415,0,23,90,23,97,40
1526,0.25831,0.662566545,0.93984,0.93325,0.84993,0.99292,0.98987,0.49044,0.95688,0.87067,0.98324,0.9514,0.92233,0,18,85,23,100,20
2229,0.25926,0.662506167,0.92568,0.93432,0.85207,0.97259,0.99353,0.48872,0.96098,0.87305,0.98581,0.97571,0.92313,0,23,75,23,91,30
806,0.2593,0.662405818,0.95768,0.9325,0.84092,0.99052,0.99011,0.49392,0.96092,0.86817,0.98555,0.94031,0.92201,0,13,95,23,100,20
2068,0.25806,0.662326363,0.92738,0.93324,0.84994,0.99754,0.99186,0.48874,0.95668,0.87159,0.98624,0.95665,0.92215,0,18,100,23,100,40
2952,0.25905,0.66227377,0.90838,0.93547,0.85756,0.98504,0.99429,0.48616,0.95805,0.87587,0.98283,0.97984,0.92389,0,23,95,23,94,1
2953,0.25905,0.66227377,0.90838,0.93547,0.85756,0.98504,0.99429,0.48616,0.95805,0.87587,0.98283,0.97984,0.92389,0,23,95,23,94,10
1161,0.2596,0.662144865,0.95095,0.93259,0.84876,0.99996,0.99536,0.49174,0.95734,0.86879,0.98483,0.93306,0.922,0,18,75,23,97,30
1870,0.25855,0.662079196,0.92464,0.93359,0.85362,0.9973,0.99241,0.48906,0.9614,0.87226,0.98017,0.95606,0.92243,0,18,95,23,91,40
2044,0.25882,0.661892596,0.92274,0.93424,0.85405,0.99853,0.9927,0.48877,0.95395,0.87304,0.98156,0.96153,0.92309,0,18,100,23,88,40
1150,0.25837,0.661700432,0.94646,0.93263,0.84382,0.99307,0.9914,0.49144,0.96339,0.86926,0.98789,0.93996,0.92193,0,18,75,23,91,40
624,0.25818,0.66169579,0.96247,0.93193,0.84739,0.99397,0.98932,0.49353,0.96368,0.86716,0.98634,0.92145,0.92152,0,13,90,23,100,1
625,0.25818,0.66169579,0.96247,0.93193,0.84739,0.99397,0.98932,0.49353,0.96368,0.86716,0.98634,0.92145,0.92152,0,13,90,23,100,10
972,0.25607,0.661500221,0.9524,0.9317,0.83712,0.99998,0.98426,0.49207,0.95639,0.86774,0.97845,0.95166,0.92112,0,13,100,23,94,1
973,0.25607,0.661500221,0.9524,0.9317,0.83712,0.99998,0.98426,0.49207,0.95639,0.86774,0.97845,0.95166,0.92112,0,13,100,23,94,10
614,0.2573,0.661479888,0.95777,0.93231,0.8416,0.99892,0.98473,0.4937,0.96158,0.86793,0.98314,0.93209,0.92184,0,13,90,23,94,20
2588,0.25863,0.66123902,0.91744,0.93601,0.85961,0.97083,0.99176,0.48713,0.95956,0.87548,0.97986,0.98134,0.92475,0,23,85,23,91,20
801,0.2564,0.661221367,0.95282,0.93161,0.83815,0.99475,0.98483,0.49276,0.96351,0.86749,0.98314,0.94318,0.92109,0,13,95,23,97,30
1346,0.25803,0.661128354,0.95029,0.93296,0.85457,0.99362,0.99043,0.49148,0.9633,0.86931,0.98219,0.9282,0.92233,0,18,80,23,100,20
788,0.2568,0.661111723,0.95186,0.932,0.84074,0.99996,0.9853,0.49286,0.96106,0.86812,0.98162,0.93961,0.92141,0,13,95,23,91,20
809,0.25795,0.661095586,0.95549,0.9317,0.84307,0.97857,0.99154,0.49249,0.96066,0.86734,0.9837,0.95252,0.92125,0,13,95,23,100,50
3142,0.25778,0.660998357,0.90401,0.93633,0.86002,0.96557,0.99027,0.48561,0.96288,0.87691,0.98514,0.99137,0.92484,0,23,100,23,97,40
2237,0.25848,0.660642597,0.92468,0.93456,0.8558,0.98436,0.9938,0.48824,0.95735,0.87323,0.98392,0.96341,0.92345,0,23,75,23,94,50
3124,0.25732,0.660594072,0.89733,0.93603,0.86322,0.97635,0.98987,0.4853,0.95907,0.8772,0.98344,0.98939,0.92437,0,23,100,23,88,40
440,0.25688,0.660371585,0.96268,0.9322,0.83562,0.98976,0.98473,0.49403,0.95859,0.86743,0.98633,0.94103,0.92179,0,13,85,23,97,20
609,0.25572,0.660350055,0.95308,0.93086,0.83956,0.99995,0.98426,0.49319,0.96409,0.86695,0.98714,0.93161,0.9202,0,13,90,23,91,30
2781,0.25792,0.659744939,0.9116,0.93537,0.86444,0.97146,0.99209,0.48723,0.95796,0.87533,0.98103,0.98039,0.92395,0,23,90,23,97,30
1322,0.25851,0.659710267,0.94227,0.934,0.84825,0.99969,0.99083,0.49177,0.96195,0.87105,0.98973,0.92848,0.92327,0,18,80,23,88,20
2598,0.25768,0.659479389,0.91744,0.9361,0.86311,0.94961,0.98987,0.48742,0.96211,0.87571,0.98889,0.98473,0.92477,0,23,85,23,97,1
2599,0.25768,0.659479389,0.91744,0.9361,0.86311,0.94961,0.98987,0.48742,0.96211,0.87571,0.98889,0.98473,0.92477,0,23,85,23,97,10
2411,0.25676,0.659425829,0.9172,0.93544,0.86197,0.96685,0.98792,0.48749,0.96155,0.87482,0.98471,0.97399,0.92419,0,23,80,23,91,50
797,0.25634,0.659307621,0.94848,0.93254,0.8426,0.9989,0.98684,0.49186,0.96228,0.86881,0.98332,0.93595,0.92197,0,13,95,23,94,50
1509,0.2575,0.659149322,0.93565,0.93327,0.84934,0.99588,0.99209,0.49017,0.96148,0.87106,0.98232,0.94489,0.92228,0,18,85,23,91,30
2778,0.25626,0.659147716,0.91076,0.93553,0.85194,0.98195,0.98787,0.48635,0.95976,0.87573,0.98225,0.98093,0.92401,0,23,90,23,97,1
2779,0.25626,0.659147716,0.91076,0.93553,0.85194,0.98195,0.98787,0.48635,0.95976,0.87573,0.98225,0.98093,0.92401,0,23,90,23,97,10
1698,0.25666,0.659022747,0.93985,0.93245,0.84364,0.99836,0.99083,0.49034,0.96284,0.86986,0.98321,0.94313,0.92151,0,18,90,23,97,1
1699,0.25666,0.659022747,0.93985,0.93245,0.84364,0.99836,0.99083,0.49034,0.96284,0.86986,0.98321,0.94313,0.92151,0,18,90,23,97,10
2417,0.25734,0.658986807,0.9189,0.93587,0.86238,0.96791,0.98944,0.48773,0.96301,0.87508,0.98472,0.96809,0.92471,0,23,80,23,94,50
1348,0.25672,0.658840975,0.94454,0.93309,0.84599,0.999,0.98792,0.49154,0.95818,0.86997,0.98241,0.93965,0.92234,0,18,80,23,100,40
1152,0.25893,0.658713101,0.9526,0.93263,0.84825,0.9964,0.99555,0.49287,0.96043,0.86893,0.98851,0.924,0.92195,0,18,75,23,94,1
1153,0.25893,0.658713101,0.9526,0.93263,0.84825,0.9964,0.99555,0.49287,0.96043,0.86893,0.98851,0.924,0.92195,0,18,75,23,94,10
792,0.2572,0.658700562,0.9557,0.93168,0.83201,0.99282,0.98973,0.49371,0.96436,0.86755,0.9811,0.94656,0.9211,0,13,95,23,94,1
793,0.2572,0.658700562,0.9557,0.93168,0.83201,0.99282,0.98973,0.49371,0.96436,0.86755,0.9811,0.94656,0.9211,0,13,95,23,94,10
2422,0.25651,0.658510794,0.92118,0.93529,0.85675,0.97187,0.98842,0.48773,0.95471,0.87438,0.98214,0.97896,0.9241,0,23,80,23,97,40
3123,0.25601,0.658446728,0.90005,0.93509,0.85423,0.97546,0.99154,0.4847,0.96612,0.87611,0.97934,0.99232,0.92338,0,23,100,23,88,30
3132,0.2568,0.658271374,0.90673,0.93614,0.85954,0.97279,0.99027,0.48603,0.95762,0.87663,0.97933,0.98896,0.92462,0,23,100,23,94,1
3133,0.2568,0.658271374,0.90673,0.93614,0.85954,0.97279,0.99027,0.48603,0.95762,0.87663,0.97933,0.98896,0.92462,0,23,100,23,94,10
3146,0.25503,0.658046913,0.90692,0.93515,0.86219,0.9634,0.98631,0.48587,0.96288,0.87569,0.98213,0.98777,0.92353,0,23,100,23,100,20
989,0.25477,0.658045805,0.95126,0.93097,0.83846,0.99045,0.98782,0.49114,0.96064,0.86708,0.97627,0.95406,0.92036,0,13,100,23,100,50
968,0.25717,0.65803537,0.95332,0.93174,0.84041,0.98655,0.99186,0.49296,0.96193,0.86775,0.98475,0.94327,0.92115,0,13,100,23,91,20
2776,0.25661,0.657959592,0.91117,0.93493,0.85563,0.97939,0.99176,0.48673,0.95152,0.87492,0.98257,0.98582,0.92347,0,23,90,23,94,40
1347,0.25598,0.657848942,0.94419,0.93398,0.85158,0.99159,0.98631,0.49065,0.95929,0.87087,0.99095,0.92933,0.92328,0,18,80,23,100,30
2946,0.25656,0.657845116,0.90749,0.93492,0.85742,0.98957,0.99186,0.4865,0.95416,0.87536,0.98174,0.97555,0.92331,0,23,95,23,91,1
2947,0.25656,0.657845116,0.90749,0.93492,0.85742,0.98957,0.99186,0.4865,0.95416,0.87536,0.98174,0.97555,0.92331,0,23,95,23,91,10
2595,0.25789,0.657715397,0.91394,0.93614,0.85987,0.9637,0.99324,0.48731,0.96051,0.876,0.98143,0.98411,0.92476,0,23,85,23,94,30
2240,0.25688,0.657633396,0.93238,0.9344,0.85961,0.95942,0.99043,0.48952,0.9647,0.8725,0.9856,0.96262,0.92338,0,23,75,23,97,20
257,0.2565,0.657468253,0.96261,0.93302,0.84321,0.9971,0.9853,0.49435,0.96593,0.86794,0.98446,0.91562,0.9228,0,13,80,23,94,50
2051,0.25692,0.657456057,0.92303,0.93572,0.84996,0.98748,0.99027,0.48805,0.9628,0.87433,0.98613,0.95523,0.92476,0,18,100,23,91,50
2404,0.2566,0.657423601,0.91815,0.9349,0.86009,0.97409,0.99266,0.48696,0.96056,0.87423,0.98597,0.96524,0.92363,0,23,80,23,88,40
1689,0.25482,0.657319064,0.92678,0.93289,0.84942,0.97496,0.98737,0.48883,0.95912,0.87141,0.982,0.97471,0.92172,0,18,90,23,91,30
1166,0.25762,0.657278724,0.95376,0.93253,0.8474,0.99509,0.99353,0.49264,0.96243,0.8686,0.988,0.92166,0.92193,0,18,75,23,100,20
2582,0.25652,0.657219665,0.91424,0.93511,0.85784,0.97852,0.98987,0.48792,0.95337,0.87494,0.98836,0.97193,0.92367,0,23,85,23,88,20
977,0.25539,0.657203758,0.95018,0.93117,0.83614,0.99342,0.98827,0.49251,0.9659,0.86725,0.98204,0.94274,0.92059,0,13,100,23,94,50
3140,0.25705,0.657080332,0.90533,0.93571,0.85839,0.97327,0.99405,0.48598,0.95692,0.87624,0.9818,0.98822,0.92417,0,23,100,23,97,20
1169,0.25708,0.657041694,0.94913,0.93342,0.84572,0.99981,0.99043,0.49217,0.95887,0.86977,0.98214,0.93135,0.92285,0,18,75,23,100,50
1518,0.25813,0.656998928,0.94147,0.93385,0.85174,0.98834,0.99241,0.49236,0.96149,0.87118,0.98102,0.94112,0.92297,0,18,85,23,97,1
1519,0.25813,0.656998928,0.94147,0.93385,0.85174,0.98834,0.99241,0.49236,0.96149,0.87118,0.98102,0.94112,0.92297,0,18,85,23,97,10
2220,0.25533,0.65691327,0.92853,0.93517,0.85605,0.96642,0.98329,0.48963,0.95986,0.87362,0.98493,0.96726,0.92411,0,23,75,23,88,1
2221,0.25533,0.65691327,0.92853,0.93517,0.85605,0.96642,0.98329,0.48963,0.95986,0.87362,0.98493,0.96726,0.92411,0,23,75,23,88,10
2231,0.25472,0.656497768,0.92626,0.93382,0.85591,0.96113,0.9874,0.48819,0.96108,0.87231,0.98906,0.97061,0.92272,0,23,75,23,91,50
