Run,Product,OSM,Compare,Pop,Edges,Clusters,Size,Leesalee,Slope,%Urban,Xmean,Ymean,Rad,Fmatch,Diff,Brd,Sprd,Slp,RG
2250,0.29835,0.786355673,0.99999,0.9288,0.88,0.99992,0.99674,0.48492,0.965,0.85414,0.9973,0.99977,0.91904,0,37,97,29,45,1
2251,0.29835,0.786355673,0.99999,0.9288,0.88,0.99992,0.99674,0.48492,0.965,0.85414,0.9973,0.99977,0.91904,0,37,97,29,45,5
806,0.29684,0.784920777,0.99837,0.929,0.88235,0.99999,0.99251,0.48526,0.9639,0.85416,0.99546,0.9996,0.91927,0,36,98,29,50,25
2253,0.29714,0.783666202,0.99807,0.92941,0.8838,0.99804,0.993,0.48582,0.96488,0.85461,0.99267,0.99996,0.91967,0,37,97,29,45,15
5521,0.29541,0.782864289,0.99691,0.92893,0.88235,0.99981,0.99349,0.48401,0.96334,0.85348,0.99474,1,0.91944,0,38,100,28,15,20
2727,0.29573,0.782742522,0.99775,0.92883,0.88079,0.99965,0.99146,0.48526,0.96123,0.85449,0.99816,0.9998,0.91898,0,37,98,29,40,1
2728,0.29573,0.782742522,0.99775,0.92883,0.88079,0.99965,0.99146,0.48526,0.96123,0.85449,0.99816,0.9998,0.91898,0,37,98,29,40,5
1750,0.296,0.78221052,0.99757,0.9289,0.88256,0.99998,0.99416,0.48477,0.9639,0.85425,0.99254,0.99976,0.91918,0,36,100,29,35,20
1290,0.29669,0.7816414,0.99783,0.92974,0.87962,0.99961,0.99436,0.48531,0.96163,0.85496,0.99664,0.99981,0.92,0,36,99,29,50,15
776,0.29633,0.781635366,0.99952,0.92877,0.87937,0.9989,0.99463,0.48568,0.9636,0.85391,0.99481,0.99994,0.91907,0,36,98,29,35,10
2748,0.2975,0.781329438,0.99945,0.92977,0.88233,0.99998,0.99605,0.48582,0.9572,0.85533,0.99599,0.99958,0.91994,0,37,98,29,50,15
2199,0.29574,0.781209609,0.99475,0.92795,0.88245,1,0.99674,0.48464,0.96195,0.85351,0.99698,1,0.91819,0,37,97,29,15,15
3233,0.295,0.780835011,0.99921,0.9294,0.88285,0.99624,0.99115,0.48489,0.96332,0.85477,0.99249,0.99989,0.91964,0,37,99,29,50,10
2254,0.29567,0.780612167,0.99992,0.92845,0.88239,0.99997,0.99395,0.4858,0.96036,0.85389,0.99229,0.99998,0.91863,0,37,97,29,45,20
5508,0.29403,0.780301475,0.99661,0.92951,0.88424,0.99708,0.9887,0.48501,0.96149,0.85414,0.9938,0.99986,0.91999,0,38,100,28,10,1
5509,0.29403,0.780301475,0.99661,0.92951,0.88424,0.99708,0.9887,0.48501,0.96149,0.85414,0.9938,0.99986,0.91999,0,38,100,28,10,5
2241,0.29562,0.780283031,0.99968,0.92755,0.88004,0.99997,0.99619,0.48579,0.96371,0.85311,0.99266,0.99958,0.91768,0,37,97,29,40,1
2242,0.29562,0.780283031,0.99968,0.92755,0.88004,0.99997,0.99619,0.48579,0.96371,0.85311,0.99266,0.99958,0.91768,0,37,97,29,40,5
1233,0.29456,0.780180175,0.9964,0.92821,0.88163,0.99967,0.99348,0.48475,0.96114,0.85348,0.99587,0.99996,0.91854,0,36,99,29,20,1
1234,0.29456,0.780180175,0.9964,0.92821,0.88163,0.99967,0.99348,0.48475,0.96114,0.85348,0.99587,0.99996,0.91854,0,36,99,29,20,5
2266,0.29593,0.780109303,0.99935,0.92839,0.8822,0.9984,0.99662,0.4853,0.95809,0.85382,0.99645,0.99994,0.91859,0,37,97,29,50,35
3217,0.29535,0.780104437,0.99526,0.92859,0.87927,0.99947,0.99482,0.48485,0.96358,0.85439,0.99682,0.99999,0.91873,0,37,99,29,40,20
1755,0.29566,0.780010689,0.99811,0.92846,0.87927,0.99975,0.99545,0.48557,0.95925,0.85353,0.99862,0.99957,0.91876,0,36,100,29,40,1
1756,0.29566,0.780010689,0.99811,0.92846,0.87927,0.99975,0.99545,0.48557,0.95925,0.85353,0.99862,0.99957,0.91876,0,36,100,29,40,5
2255,0.29527,0.779905949,0.99688,0.92851,0.88273,0.99999,0.99482,0.48496,0.95767,0.85428,0.99684,0.99988,0.91861,0,37,97,29,45,25
2191,0.29613,0.779582237,0.99269,0.92959,0.88061,0.99973,0.99674,0.48442,0.96059,0.85527,0.99897,1,0.91984,0,37,97,29,10,20
